text	label
Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees .	negative
The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .	neutral
When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .	neutral
The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .	neutral
Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .	neutral
`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''	neutral
In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .	positive
The completion of the recycling plant is an important link in the chain of creating a waste management system in the Dubna region that meets the EU standards .	positive
After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .	neutral
Also , a six-year historic analysis is provided for these markets .	neutral
Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .	positive
W+Ærtsil+Æ 's aim is to serve the rapidly growing number of vessels and increasing marine activity in the Barents Sea region .	neutral
`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .	positive
The expansion will be delivered in the fourth quarter of 2006 .	neutral
About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .	neutral
Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .	negative
The company initially estimated that it would cut up to 30 jobs .	negative
In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .	neutral
The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .	neutral
Finnish Bank of +_land will launch its long-term pension savings account at the beginning of June 2010 .	neutral
Finland 's Neste Oil has been awarded the Chemical Industry Federation of Finland 's Innovation Award for its NExBTL technology , which enables biodiesel to be produced from vegetable oil and animal fat .	positive
VNH generates annual net sales of about 5 mln eur and employs 21 people .	neutral
Approximately SEK 166 million in repayments has been demanded for overcharging in the Stockholm area , with the remaining SEK 87 million taken from the Western coast , the inspectorate said .	neutral
The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .	neutral
The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis .	neutral
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .	positive
Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .	negative
The price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .	positive
Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .	neutral
Again , the most significant sales increase of 18.6 % was in Russia .	positive
Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .	neutral
UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .	positive
Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .	neutral
Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .	negative
The markets expect Heineken to sell Hartwall as a whole or in parts .	neutral
A few employees would remain at the Oulu plant in support functions for other group units .	neutral
City CU Welcomes DART Members DALLAS-City CU welcomes the members of DART FCU as they merge with City CU .	neutral
Cencorp , headquartered in Virkkala , Finland , develops and supplies automation solutions to the electronics and semiconductor industry that enhance productivity .	neutral
The CL51 is designed to measure cloud base height and vertical visibility in all weather conditions , which makes it an ideal instrument for meteorological applications that rely on reliable cloud height detection .	positive
`` The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . ''	positive
The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .	positive
The value of the order is nearly EUR400m .	neutral
The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .	neutral
Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .	negative
It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .	neutral
The expansion aims to attract new customers both in Finland and abroad .	positive
Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .	positive
EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .	positive
About Dopplr Dopplr is a service for smart travellers .	neutral
Salonen added that data shows producers ' pulp inventories in North America are declining . '	negative
Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .	negative
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .	positive
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .	neutral
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .	positive
This amount will not be included in the pensionable salary .	neutral
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .	negative
Mr. Mikko Saavalainen , head of Comptel 's Global Sales concludes : `` Gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenges operators are facing in their OSS today .	neutral
SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .	neutral
HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .	negative
Our solutions are fully Arabized , and our message is that we want to become the IT partner of choice for businesses in the Near-East region .	neutral
No more waste-burning facilities should be built .	neutral
The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share .	neutral
However short-term rentals are becoming more popular .	neutral
Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .	positive
Simultaneously , Alma Media has purchased a 35 % share of Arena Interactive , a subsidiary of Arena Partners with a focus on mobile solutions development .	neutral
According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms .	positive
On the other hand , Montevideo said that having the two mills working in the area will generate jobs .	positive
In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn .	negative
Operating profit improved by 16.7 % to EUR 7.7 mn .	positive
Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .	positive
The sellers include 40 shareholders , including Intellibis management , employees and other investors .	neutral
In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .	neutral
Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .	positive
Under the contract , Ericsson will more than double the number of radio base stations in the Elisa network over the coming year .	neutral
We make available the following brand-new market analyses Cement - Pakistan Cement - Malaysia Cement - Taiwan Cement - Philippines These analyses give a clear overview of the actual situation and future outlook of the cement industry in some Asian countries .	neutral
In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts .	neutral
Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .	neutral
Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .	negative
However , sales volumes in the food industry are expected to remain at relatively good levels in Finland and in Scandinavia , Atria said .	positive
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS	negative
A merger between UPM and Finnish-Swedish Stora Enso is not likely either .	neutral
Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier .	negative
Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .	negative
FCC Chairman Kevin Martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks .	neutral
From Merisatama to the far corners of the world Asfaltti Osakeyhti+¦ Lemmink+Æinen was established in 1910 by a group of master builders in Helsinki as a specialist business and subcontractor .	neutral
The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .	negative
O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts .	positive
In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .	negative
Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .	positive
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .	negative
Mr Kivimeister said John Deer former Timberjack stands to win in the situation : it controls around 60 % of Estonia 's forest machinery market .	positive
The company did not distribute a dividend in 2005 .	neutral
The duration of the contract is 37 months .	neutral
Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .	neutral
The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees .	neutral
Therefore , the company 's 2005 result will remain weaker than that of 2004 .	negative
In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .	neutral
The agreement , which will cover monitoring , maintenance , server capacity service and backups , has a one-year extension option .	neutral
An individual promotion also generated slightly higher-than-expected revenues .	positive
Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .	neutral
The company can not give up palm oil altogether , however .	neutral
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .	positive
The total value of the contract is some EUR 8 million .	neutral
In addition , the production at the Varpaisj+_ rvi factory will be stopped at the beginning of April 2009 .	negative
Tracker G400 is a GPS collar for hunting dogs allowing to monitor the dog 's position and movements with a map application for mobile phones .	neutral
The pipeline is strong .	positive
Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now .	neutral
Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .	neutral
The company intends to launch housing development at the acquired land plots and to construct 50,000-60 ,000 square metres of housing per annum by 2011 .	neutral
W+Ærtsil+Æ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .	positive
According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .	neutral
We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .	positive
Together they generate Aspo 's goodwill .	neutral
The bridge will be built to the south of the existing bridge spanning the strait .	neutral
The value of orders on hand totaled EUR 237.1 mn .	neutral
The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .	neutral
Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .	neutral
He wore a black beanie-type cap and a black jacket .	neutral
Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .	neutral
The insurer anticipates its share in Nordea 's net profit to be significant .	positive
In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn .	neutral
The share issue , derogating from the pre-emptive right of the shareholders and comprising some six million new shares at market price , will be offered for subscription by shareholders , holders of capital notes and by professional clients .	neutral
The original contract was signed last summer .	neutral
Passenger volumes rose by 8.4 % in the accounting period .	positive
The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. .	neutral
In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .	negative
And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .	neutral
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .	negative
According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .	neutral
Finland 's dominating rail company VR is planning to set the infected passengers for long-distance trip in a separate carriage .	neutral
It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .	positive
Finnish food company Raisio Oyj HEL : RAIVV said on Friday it has wrapped up the divestment of its margarine operations to US sector player Bunge Ltd NYSE : BG for EUR80m USD119 .2 m .	neutral
Forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forests .	neutral
The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator .	positive
Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .	neutral
The contract includes software licences , application maintenance and training .	neutral
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .	positive
The SeaWind that was en route from the Finnish port of Turku to Stockholm got stuck in ice already around 4 p.m. on Wednesday and the Regal Star 's journey from the Swedish port of Kapellskar to Paldiski in northwestern Estonia was cut short at 2 a.m. on Thursday .	negative
The competition was received with great enthusiasm by the employees , he goes on .	positive
As a result of the negotiations , the amount of employment contracts to be terminated is 13 .	negative
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .	positive
Neste Oil Corporation is a refining and marketing company concentrating on clean , high-quality traffic fuels .	neutral
Mobile data transfer is expected to increase explosively in the LTE era .	neutral
The value of the orders is about EUR 25mn .	neutral
They are also upset that some of the machinery and work is taken over to Poland .	negative
Finnish Rautaruukki is selling its precision tube and automotive component processing unit Carl Froh in Germany to German Arques Industries .	neutral
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .	neutral
Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .	positive
Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .	neutral
The vessels also have to be environmentally friendly , fast , and have all modern conveniences .	neutral
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .	positive
Headline of release dated March 26 , 2008 should read : Acacia Subsidiary Enters into Settlement Agreement for Rule Based Monitoring Technology with F-Secure ( sted Acacia Technologies Licenses Rule Based Monitoring Technology to F-Secure ) .	neutral
It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .	neutral
And U.S. energy executives say high steel prices are threatening energy exploration .	negative
In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .	positive
`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .	positive
Managing Director Timo Kohtam+Æki of Lemmink+Æinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .	neutral
The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .	neutral
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .	positive
After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries .	neutral
The GeoSolutions technology will leverage Benefon 's GPS solutions by providing Location Based Search Technology , a Communities Platform , location relevant multimedia content and a new and powerful commercial model .	positive
After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .	neutral
JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .	negative
The company continued the development of a fully human antibody in its VAP-1 antibody program .	neutral
Industry Investment is very interested in Glaston 's solar energy projects .	positive
Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .	positive
Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .	neutral
ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri	negative
The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .	neutral
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .	neutral
No planned closing date was provided .	neutral
The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .	neutral
With the U.S. Federal Government putting a stake in the ground , vendors - and their customers - are focused on meeting the deadline .	neutral
EUR 152.4 mn of this was net interest income .	neutral
Neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in Valkeakoski .	neutral
Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 .	negative
It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .	neutral
The agreement includes application maintenance and support services .	neutral
The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .	neutral
Talentum 's net sales in September were smaller than expected .	negative
Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance .	neutral
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .	neutral
The low capacity utilisation rate in steel production considerably increases the fixed costs per unit of steel produced .	negative
According to Sepp+Ænen , the new technology UMTS900 solution network building costs are by one-third lower than that of the building of 3.5 G networks , operating at 2,100 MHz frequency .	positive
Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .	neutral
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .	negative
Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .	positive
( I&H ) in a move to enhance growth .	positive
The sale , comprising the margarine business in Finland and Poland , follows the approval of the Polish competition authorities earlier in October .	neutral
Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .	negative
Our solutions are industry-independent supporting multilingual and currency needs , modular and applicable to companies of all sizes , '' CEO Ilkka Sihvo said .	neutral
The offer represents a premium of 24 % over the stock 's closing price on Friday .	positive
The objective is that trading in the shares will commence on May 2 , 2007 .	neutral
The company , employing 6,400 , reported net sales of 620 mln euro $ 823.2 mln for 2006 .	neutral
Further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations .	neutral
The transaction , which includes US$ 1.5 billion euro1 billion in cash , vendor notes and share purchases , is expected to be completed in the first quarter of 2008 , the Finnish-Swedish paper maker said .	neutral
- Demand for fireplace products was lower than expected , especially in Germany .	negative
`` Operating profit declined mainly due to the increased cost of wood and recycled fiber and the strengthened euro . ''	negative
In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well .	neutral
This solution is an extension to the existing online mediation solution delivered earlier by Comptel and IBM .	neutral
Number of offers received for this contract is two .	neutral
Stora Enso Oyj said Friday it will sell its North American unit to NewPage , in a deal valued at euro1 .82 billion US$ 2.52 million .	neutral
26 November 2010 - Finnish sports-equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today it has obtained a EUR30m Schuldschein note loan from a pool of international investors .	neutral
The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .	neutral
The acquisition of AVC Systemhaus and the majority stake in Cableway will increase the number of Teleste personnel by 250 .	neutral
The parties have therefore agreed to leave Avena out of the deal .	neutral
`` Following last year 's good profit development , we have entered the current year in a good position .	positive
Mr. Jorma Valkama , Managing Director of Suomen Paikallissanomat Oy , states that Rannikkoseutu complements in an outstanding way the current product range of the company .	neutral
Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .	negative
The executive group will participate in the adjustments with a fixed-term 5 % salary cut .	positive
To raise consumer awareness and encourage people to recycle their old mobile devices Nokia runs regular recycling campaigns around the world .	neutral
President and CEO Mika Vehvil+Æinen says the positive signs are first and foremost emerging outside Finland .	positive
Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .	negative
Lemcon signed an investment cooperation agreement with the Kaluga regional administration last November .	positive
ALEXANDRIA , Va. , Oct. 23 -- Hans-Otto Scheck of Espoo , Finland , has developed a method of identifying remote radio units in a communication system .	neutral
Meanwhile , Electrowatt-Ekono Philippines , Inc. was also awarded a three-year operation and maintenance ( O&M ) contract by FR Cement Corporation .	positive
`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience .	positive
However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .	positive
All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .	neutral
NORDIC BUSINESS REPORT-26 June 2006-Metso Corporation wins EUR50m equipment order in Australia -_ 1998-2006 M2 COMMUNICATIONS LTD The Finnish engineering and technology group Metso Corporation said on Monday ( 26 June ) that it has received a EUR50m equipment order in Australia .	positive
Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .	positive
Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .	neutral
By implementing the software the Finnish Army aims to unify and improve its operations in these application areas , QPR Software stated .	positive
The estimated annual value of the frame agreement is about EUR 50mn .	neutral
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .	neutral
On the other hand , Finnish sawmills ' production has decreased even more .	negative
After 1 April 2007 Cencorp will not have any own employees in the territory .	neutral
55 workers in +_m+_l will be affected by the close-down .	negative
Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .	positive
Inha Works has invested in its product development and market research .	neutral
Finnair expands : Finnair plans to add more flights on routes to Hong Kong , India and Russia .	positive
It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .	negative
Recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008 .	neutral
Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .	positive
R&D Loan ) .	neutral
Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .	positive
Curators have divided their material into eight themes .	neutral
A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .	neutral
Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .	negative
The upgrade is intended to raise the network capacity from 450 MHz to 630 MHz in several cities , enabling bi-directional services for digital television as well as broadband data .	positive
Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 .	neutral
Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .	neutral
Loss after taxes amounted to EUR 1.2 mn compared to a loss of 2.6 mn .	positive
SSH Establishes New Global Sales and Marketing Group to be led by George Adams ; Adams Establishes Global Sales and Marketing Group to Drive Worldwide Programs Supporting SSH Tectia Enterprise Security Solutions	neutral
In June it sold a 30 percent stake to Nordstjernan , and the investment group has now taken up the option to acquire EQT 's remaining shares .	neutral
The Oulu plant employs approximately 120 people .	neutral
` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .	positive
HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .	positive
The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders .	positive
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .	negative
Tekla Structures 16 is ` all about you and your team ' and compatible with the Windows 7 operating system .	neutral
Recovery has been evident in the liquid handling business , particularly in areas outside Europe and primarily in North America and Asia .	positive
However , the proportion of the paid standing orders grew in 2009 .	positive
According to Pietinalho , doctors should motivate their patients who smoke every time they visit their doctors .	neutral
KONE , headquartered in Espoo , Finland , is one of the world 's leading elevator and escalator companies .	neutral
The company is involved in the the sale of financial products including insurance , mortgages , car and personal loans , financial brokerage and equipment finance leasing .	neutral
The total need for staff cuts corresponds to about 300 man-years .	negative
The reductions will be implemented immediately , beginning in October 2009 .	neutral
The world 's biggest magazine paper maker said the program to improve efficiency will include closing several of its least competitive mills and would cover all the company 's operations resulting in annual savings of some euro200 million US$ 240 million .	positive
Key reasons to read this report : - Report contains only relevant information , leaving out excessive data .	neutral
`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .	negative
Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .	positive
As an overall effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .	neutral
The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .	neutral
The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .	neutral
YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .	neutral
Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement .	neutral
Oriola-KD is a spin-off of Finnish pharmaceutical group Orion Oyj 's wholesale division .	neutral
The venture , which will be 51 % owned by Kemira and 49 % by IVRCL , will operate an inorganic coagulant manufacturing facility , to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011 .	neutral
Quality chargers under CHARGZ brand are sold in selected retail stores and other sales locations world-wide .	neutral
Swedish telco TeliaSonera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .	neutral
Thanks to the development of a system that enables it to trace the origin of all the palm oil that it uses , it knows exactly where and how its palm oil has been produced .	neutral
The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .	positive
Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .	negative
Our standardised services have met with a positive reception among our customers as well as at Itella .	positive
